contract,block,function_name,inputs,outputs,block_timestamp
0x54586be62e3c3580375ae3723c145253060ca0c2,20111826,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:32:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111826,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:32:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111826,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:32:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111826,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:32:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111826,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1105354000}]",2024-06-17 13:32:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111826,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:32:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111827,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:32:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111827,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:32:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111827,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:32:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111827,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:32:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111827,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:32:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111827,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:32:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111827,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:32:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111828,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:32:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111828,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:32:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111828,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:32:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111828,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:32:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111828,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:32:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111828,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:32:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111828,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:32:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111829,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:33:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111829,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:33:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111829,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:33:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111829,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:33:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111829,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:33:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111829,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:33:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111829,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:33:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111840,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:35:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111840,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:35:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111840,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:35:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111840,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:35:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111840,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:35:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111840,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:35:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111840,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:35:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111841,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:35:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111841,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:35:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111841,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:35:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111830,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:33:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111830,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:33:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111830,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:33:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111830,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:33:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111830,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:33:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111831,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:33:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111831,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:33:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111831,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:33:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111831,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:33:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111831,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:33:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111831,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:33:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111831,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:33:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111832,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:33:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111832,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:33:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111832,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:33:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111832,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:33:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111832,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:33:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111832,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:33:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111832,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:33:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111833,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:33:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111833,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:33:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111833,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:33:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111833,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:33:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111833,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:33:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111833,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:33:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111833,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:33:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111834,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:34:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111834,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:34:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111834,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:34:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111834,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:34:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111834,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:34:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111834,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:34:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111834,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:34:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111835,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:34:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111835,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:34:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111835,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:34:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111835,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:34:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111835,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:34:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111835,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:34:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111835,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:34:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111836,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:34:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111836,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:34:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111836,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:34:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111836,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:34:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111836,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:34:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111836,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:34:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111836,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:34:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111837,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:34:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111837,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:34:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111837,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:34:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111837,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:34:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111837,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:34:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111837,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:34:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111837,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:34:47
0x54586be62e3c3580375ae3723c145253060ca0c2,20111838,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:34:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111838,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:34:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111838,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:34:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111838,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:34:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111838,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:34:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111838,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:34:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111838,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:34:59
0x54586be62e3c3580375ae3723c145253060ca0c2,20111839,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:35:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111839,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:35:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111839,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:35:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111839,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:35:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111839,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:35:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111839,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:35:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111839,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:35:11
0x54586be62e3c3580375ae3723c145253060ca0c2,20111850,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:37:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111850,getAssetPrice,"[""0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99998150}]",2024-06-17 13:37:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111850,getAssetPrice,"[""0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2""]","[{""name"": """", ""type"": ""uint256"", ""value"": 352355000000}]",2024-06-17 13:37:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111850,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:37:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111850,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:37:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111850,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:37:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111850,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:37:23
0x54586be62e3c3580375ae3723c145253060ca0c2,20111851,getAssetPrice,"[""0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599""]","[{""name"": """", ""type"": ""uint256"", ""value"": 6561509099010}]",2024-06-17 13:37:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111841,getAssetPrice,"[""0xdAC17F958D2ee523a2206206994597C13D831ec7""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99916999}]",2024-06-17 13:35:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111841,getAssetPrice,"[""0x6B175474E89094C44Da98b954EedeAC495271d0F""]","[{""name"": """", ""type"": ""uint256"", ""value"": 99968165}]",2024-06-17 13:35:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111841,getAssetPrice,"[""0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984""]","[{""name"": """", ""type"": ""uint256"", ""value"": 1092646544}]",2024-06-17 13:35:35
0x54586be62e3c3580375ae3723c145253060ca0c2,20111841,getAssetPrice,"[""0xba100000625a3754423978a60c9317c58a424e3D""]","[{""name"": """", ""type"": ""uint256"", ""value"": 330010000}]",2024-06-17 13:35:35
